-43.2146258,-22.9804482,6,Lagoa
-43.2147203,-22.9806772,6,Lagoa
-43.2175608,-22.9704649,6,Lagoa
-43.2173516,-22.9704698,6,Lagoa
-43.2177177,-22.9722757,6,Lagoa
-43.2190311,-22.9762544,6,Lagoa
-43.2190085,-22.9766497,6,Lagoa
-43.2222855,-22.9775831,6,Lagoa
-43.2188711,-22.9772565,6,Lagoa
-43.2181951,-22.9785054,6,Lagoa
-43.2009923,-22.9744346,6,Lagoa
-43.2006817,-22.9742778,6,Lagoa
-43.1996279,-22.976284,6,Lagoa
-43.1974419,-22.9766869,6,Lagoa
-43.1991179,-22.9773147,6,Lagoa
-43.1998641,-22.9786247,6,Lagoa
-43.2034181,-22.9796264,6,Lagoa
-43.205747,-22.9802729,6,Lagoa
-43.2065704,-22.9805075,6,Lagoa
-43.2067884,-22.9807316,6,Lagoa
-43.2079331,-22.9806131,6,Lagoa
-43.208108,-22.9806064,6,Lagoa
-43.2188642,-22.9764221,6,Lagoa
-43.2175376,-22.9723143,6,Lagoa
-43.2144233,-22.9638418,6,Lagoa
-43.2146529,-22.9637856,6,Lagoa
-43.2130191,-22.963279,6,Lagoa
-43.2163356,-22.9630297,6,Lagoa
-43.2175245,-22.9619768,6,Lagoa
-43.2167139,-22.9634315,6,Lagoa
-43.215883,-22.9625486,6,Lagoa
-43.216968,-22.9615049,6,Lagoa
-43.288058,-22.8118694,31,Vigário Geral
-43.2882147,-22.8107301,31,Vigário Geral
-43.2878293,-22.8168474,31,Vigário Geral
-43.2868439,-22.8176416,31,Vigário Geral
-43.2877604,-22.8174572,31,Vigário Geral
-43.2885736,-22.8154864,31,Vigário Geral
-43.2892526,-22.8165824,31,Vigário Geral
-43.2880512,-22.8179382,31,Vigário Geral
-43.2893505,-22.8171796,31,Vigário Geral
-43.2886715,-22.8179414,31,Vigário Geral
-43.2874231,-22.8178242,31,Vigário Geral
-43.2861708,-22.8181894,31,Vigário Geral
-43.2856134,-22.8186026,31,Vigário Geral
-43.2877461,-22.8131617,31,Vigário Geral
-43.2881687,-22.8160912,31,Vigário Geral
-43.2891672,-22.8155765,31,Vigário Geral
-43.2186357,-22.8986324,7,São Cristóvão
-43.2140834,-22.9055525,7,São Cristóvão
-43.2395316,-22.8429394,20,Ilha do Governador
-43.2400621,-22.8451348,20,Ilha do Governador
-43.2377497,-22.8595832,30,Complexo da Maré
-43.2387143,-22.8628605,30,Complexo da Maré
-43.2374397,-22.8608328,30,Complexo da Maré
-43.219794,-22.8947071,7,São Cristóvão
-43.2217911,-22.8971076,7,São Cristóvão
-43.2295642,-22.8826161,1,Portuária
-43.2322587,-22.8756187,1,Portuária
-43.2334252,-22.8651673,30,Complexo da Maré
-43.2326067,-22.8620823,20,Ilha do Governador
-43.2354894,-22.8631073,30,Complexo da Maré
-43.288612,-22.810788,31,Vigário Geral
-43.288504,-22.8110112,31,Vigário Geral
-43.2881909,-22.8124317,31,Vigário Geral
-43.2412519,-22.8400666,20,Ilha do Governador
-43.2904726,-22.8151551,31,Vigário Geral
-43.2878957,-22.8131213,31,Vigário Geral
-43.2883456,-22.8148813,31,Vigário Geral
-43.2929366,-22.8145034,31,Vigário Geral
-43.2136002,-22.9059674,7,São Cristóvão
-43.2186442,-22.8985933,7,São Cristóvão
-43.219509,-22.8951518,7,São Cristóvão
-43.2099623,-22.9136847,3,Rio Comprido
-43.2093953,-22.9116654,3,Rio Comprido
-43.2095457,-22.9118985,3,Rio Comprido
-43.2087082,-22.9248401,3,Rio Comprido
-43.2088932,-22.9244152,3,Rio Comprido
-43.2080656,-22.924913,3,Rio Comprido
-43.2127734,-22.9355664,3,Rio Comprido
